取引日時,商品カテゴリ,商品ID,商品名,商品単価,原価,数量
2021/11/05 11:21:03,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/05 11:21:03,カフェ,8000331,干菓子2種 0円,0,,1
2021/11/05 11:21:03,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 11:24:44,カフェ,8000324,喫茶 800円,800,,2
2021/11/05 11:24:44,入場料,8000181,入場料600円,600,,2
2021/11/05 11:24:44,イベント,8000319,予約制入場手数料,200,,2
2021/11/05 11:29:32,カフェ,8000324,喫茶 800円,800,,1
2021/11/05 11:29:32,入場料,8000181,入場料600円,600,,1
2021/11/05 11:29:32,イベント,8000319,予約制入場手数料,200,,1
2021/11/05 11:35:16,入場料,8000181,入場料600円,600,,2
2021/11/05 11:42:32,物販,8000020,オリジナル手ぬぐい,600,340,2
2021/11/05 11:42:32,物販,8000180,マスキングテープ　黄色,400,200,1
2021/11/05 11:42:32,物販,8000422,紙袋,20,,1
2021/11/05 11:46:20,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 11:46:20,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 11:47:46,カフェ,8000327,クラフトビール 0円,0,,2
2021/11/05 11:47:46,カフェ,8000361,どら焼き  0円,0,,2
2021/11/05 11:48:13,入場料,8000181,入場料600円,600,,2
2021/11/05 11:49:36,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 11:49:36,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 11:53:13,カフェ,8000324,喫茶 800円,800,,1
2021/11/05 11:53:13,入場料,8000181,入場料600円,600,,1
2021/11/05 11:53:13,イベント,8000319,予約制入場手数料,200,,1
2021/11/05 11:54:51,カフェ,8000324,喫茶 800円,800,,1
2021/11/05 11:54:51,入場料,8000182,入場料500円,500,,1
2021/11/05 11:54:51,イベント,8000319,予約制入場手数料,200,,1
2021/11/05 12:06:35,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 12:06:35,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 12:06:35,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/11/05 12:09:32,物販,8000092,Aポストカードセット(型絵染4枚),600,111.2,2
2021/11/05 12:11:28,物販,8000093,Bポストカードセット(写真no.1〜5）,600,168,1
2021/11/05 12:14:40,入場料,8000181,入場料600円,600,,1
2021/11/05 12:18:53,入場料,8000181,入場料600円,600,,1
2021/11/05 12:28:50,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 12:28:50,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 12:34:37,入場料,8000184,減免0円　敬老,0,,1
2021/11/05 12:34:37,入場料,8000181,入場料600円,600,,1
2021/11/05 12:36:50,入場料,8000184,減免0円　敬老,0,,1
2021/11/05 12:36:50,入場料,8000183,入場料100円,100,,1
2021/11/05 12:36:50,入場料,8000181,入場料600円,600,,1
2021/11/05 12:41:06,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 12:41:06,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 12:46:22,入場料,8000181,入場料600円,600,,1
2021/11/05 12:48:21,入場料,8000181,入場料600円,600,,1
2021/11/05 12:53:20,カフェ,8000324,喫茶 800円,800,,2
2021/11/05 12:53:20,入場料,8000181,入場料600円,600,,2
2021/11/05 12:53:20,イベント,8000319,予約制入場手数料,200,,2
2021/11/05 12:55:10,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 12:55:10,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 12:59:05,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 12:59:05,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 13:05:02,入場料,8000181,入場料600円,600,,1
2021/11/05 13:09:10,入場料,8000181,入場料600円,600,,1
2021/11/05 13:18:25,カフェ,8000324,喫茶 800円,800,,3
2021/11/05 13:18:25,入場料,8000181,入場料600円,600,,3
2021/11/05 13:18:25,イベント,8000319,予約制入場手数料,200,,2
2021/11/05 13:18:29,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/05 13:18:29,カフェ,8000361,どら焼き  0円,0,,2
2021/11/05 13:18:29,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 13:21:10,カフェ,8000324,喫茶 800円,800,,1
2021/11/05 13:21:10,入場料,8000181,入場料600円,600,,1
2021/11/05 13:21:10,イベント,8000319,予約制入場手数料,200,,1
2021/11/05 13:25:19,入場料,8000184,減免0円　敬老,0,,2
2021/11/05 13:30:05,カフェ,8000324,喫茶 800円,800,,3
2021/11/05 13:30:05,入場料,8000181,入場料600円,600,,3
2021/11/05 13:30:05,イベント,8000319,予約制入場手数料,200,,3
2021/11/05 13:31:39,カフェ,8000324,喫茶 800円,800,,2
2021/11/05 13:31:39,入場料,8000181,入場料600円,600,,2
2021/11/05 13:31:39,イベント,8000319,予約制入場手数料,200,,2
2021/11/05 13:33:35,カフェ,8000361,どら焼き  0円,0,,3
2021/11/05 13:33:35,カフェ,8000325,抹茶 0円,0,,3
2021/11/05 13:42:59,カフェ,8000361,どら焼き  0円,0,,2
2021/11/05 13:42:59,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 13:45:27,カフェ,8000361,どら焼き  0円,0,,3
2021/11/05 13:45:27,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/11/05 13:45:27,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 13:48:12,カフェ,8000324,喫茶 800円,800,,2
2021/11/05 13:48:12,入場料,8000181,入場料600円,600,,2
2021/11/05 13:48:12,イベント,8000319,予約制入場手数料,200,,2
2021/11/05 13:49:25,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 13:49:25,カフェ,8000331,干菓子2種 0円,0,,1
2021/11/05 13:49:25,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 13:57:12,入場料,8000181,入場料600円,600,,4
2021/11/05 14:02:04,入場料,8000181,入場料600円,600,,3
2021/11/05 14:11:32,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 14:11:32,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 14:16:54,入場料,8000181,入場料600円,600,,1
2021/11/05 14:25:50,カフェ,8000361,どら焼き  0円,0,,2
2021/11/05 14:25:50,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 14:26:05,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2021/11/05 14:26:05,カフェ,8000361,どら焼き  0円,0,,2
2021/11/05 14:26:05,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/05 14:32:14,入場料,8000183,入場料100円,100,,1
2021/11/05 14:32:14,入場料,8000181,入場料600円,600,,1
2021/11/05 14:34:45,入場料,8000184,減免0円　敬老,0,,2
2021/11/05 14:41:34,カフェ,8000325,抹茶 0円,0,,4
2021/11/05 14:41:34,カフェ,8000332,抹茶最中アイス 0円,0,,4
2021/11/05 14:45:32,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 14:45:32,カフェ,8000332,抹茶最中アイス 0円,0,,2
2021/11/05 14:52:59,入場料,8000181,入場料600円,600,,2
2021/11/05 14:53:08,撮影料,8000436,20210929撮影料相当分,201200,,1
2021/11/05 14:53:36,カフェ,8000324,喫茶 800円,800,,2
2021/11/05 14:53:36,イベント,8000319,予約制入場手数料,200,,2
2021/11/05 15:01:44,入場料,8000184,減免0円　敬老,0,,1
2021/11/05 15:05:40,入場料,8000181,入場料600円,600,,1
2021/11/05 15:15:41,入場料,8000181,入場料600円,600,,2
2021/11/05 15:23:11,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 15:23:11,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 15:25:22,入場料,8000184,減免0円　敬老,0,,1
2021/11/05 15:28:45,入場料,8000181,入場料600円,600,,1
2021/11/05 15:44:20,カフェ,8000361,どら焼き  0円,0,,2
2021/11/05 15:44:20,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 15:48:06,カフェ,8000324,喫茶 800円,800,,1
2021/11/05 15:48:06,入場料,8000185,減免0円　手帳,0,,1
2021/11/05 15:48:06,イベント,8000319,予約制入場手数料,200,,1
2021/11/05 15:49:45,カフェ,8000324,喫茶 800円,800,,1
2021/11/05 15:49:45,入場料,8000181,入場料600円,600,,1
2021/11/05 15:49:45,イベント,8000319,予約制入場手数料,200,,1
2021/11/05 15:53:46,入場料,8000181,入場料600円,600,,2
2021/11/05 15:54:40,物販,8000016,年代史,500,400,1
2021/11/05 15:56:51,入場料,8000181,入場料600円,600,,2
2021/11/05 15:58:48,カフェ,8000324,喫茶 800円,800,,2
2021/11/05 15:58:48,入場料,8000181,入場料600円,600,,2
2021/11/05 15:58:48,イベント,8000319,予約制入場手数料,200,,2
2021/11/05 16:07:47,入場料,8000181,入場料600円,600,,1
2021/11/05 16:08:59,入場料,8000181,入場料600円,600,,2
2021/11/05 16:34:04,カフェ,8000361,どら焼き  0円,0,,2
2021/11/05 16:34:04,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 16:34:11,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 16:34:11,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 17:44:11,カフェ,8000324,喫茶 800円,800,,24
2021/11/05 17:44:11,ガイド,8000342,庭園コンシェルジュ  日本語,11000,,1
2021/11/05 17:44:11,入場料,8000183,入場料100円,100,,2
2021/11/05 17:44:11,入場料,8000181,入場料600円,600,,53
2021/11/05 17:44:11,イベント,8000319,予約制入場手数料,200,,24
2021/11/05 17:46:20,カフェ,8000324,喫茶 800円,800,,2
2021/11/05 17:46:20,イベント,8000319,予約制入場手数料,200,,2
2021/11/05 17:53:38,茶道,8000300,茶の湯サロン月謝,5000,,1
2021/11/05 17:57:43,イベント,8000319,予約制入場手数料,200,,1
2021/11/05 18:08:43,入場料,8000188,施設母屋終日,5400,,1
2021/11/05 18:08:43,入場料,8000191,茶室終日,5400,,1
2021/11/06 9:00:56,入場料,8000181,入場料600円,600,,1
2021/11/06 9:06:22,カフェ,8000324,喫茶 800円,800,,1
2021/11/06 9:06:22,イベント,8000319,予約制入場手数料,200,,1
2021/11/06 9:09:15,入場料,8000181,入場料600円,600,,2
2021/11/06 9:12:00,入場料,8000181,入場料600円,600,,1
2021/11/06 9:22:41,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,1
2021/11/06 9:40:54,入場料,8000181,入場料600円,600,,1
2021/11/06 9:45:49,カフェ,8000324,喫茶 800円,800,,2
2021/11/06 9:45:49,入場料,8000181,入場料600円,600,,2
2021/11/06 9:45:49,イベント,8000319,予約制入場手数料,200,,2
2021/11/06 9:51:55,カフェ,8000324,喫茶 800円,800,,1
2021/11/06 9:51:55,イベント,8000319,予約制入場手数料,200,,1
2021/11/06 10:01:39,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/11/06 10:01:39,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/06 10:01:39,カフェ,8000324,喫茶 800円,800,,1
2021/11/06 10:01:39,イベント,8000319,予約制入場手数料,200,,1
2021/11/06 10:10:27,カフェ,8000324,喫茶 800円,800,,1
2021/11/06 10:10:27,入場料,8000181,入場料600円,600,,1
2021/11/06 10:10:27,イベント,8000319,予約制入場手数料,200,,1
2021/11/06 10:10:56,入場料,8000181,入場料600円,600,,5
2021/11/06 10:12:31,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,2
2021/11/06 10:17:45,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,2
2021/11/06 10:20:47,入場料,8000181,入場料600円,600,,2
2021/11/06 10:28:48,カフェ,8000324,喫茶 800円,800,,1
2021/11/06 10:28:48,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,1
2021/11/06 10:28:48,イベント,8000319,予約制入場手数料,200,,1
2021/11/06 10:28:54,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,1
2021/11/06 10:29:12,入場料,8000181,入場料600円,600,,2
2021/11/06 10:31:32,カフェ,8000324,喫茶 800円,800,,3
2021/11/06 10:31:32,入場料,8000181,入場料600円,600,,3
2021/11/06 10:31:32,イベント,8000319,予約制入場手数料,200,,3
2021/11/06 10:33:22,入場料,8000181,入場料600円,600,,1
2021/11/06 10:36:10,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,2
2021/11/06 10:40:12,入場料,8000181,入場料600円,600,,4
2021/11/06 10:42:30,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,3
2021/11/06 10:43:50,カフェ,8000324,喫茶 800円,800,,1
2021/11/06 10:43:50,入場料,8000181,入場料600円,600,,1
2021/11/06 10:43:50,イベント,8000319,予約制入場手数料,200,,1
2021/11/06 10:47:58,カフェ,8000324,喫茶 800円,800,,2
2021/11/06 10:47:58,イベント,8000319,予約制入場手数料,200,,2
2021/11/06 10:48:21,入場料,8000181,入場料600円,600,,2
2021/11/06 10:54:46,入場料,8000181,入場料600円,600,,2
2021/11/06 11:08:14,入場料,8000181,入場料600円,600,,2
2021/11/06 11:09:34,入場料,8000181,入場料600円,600,,1
2021/11/06 11:09:57,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 11:09:57,カフェ,8000325,抹茶 0円,0,,1
2021/11/06 11:13:04,カフェ,8000362,ロシアケーキ  0円,0,,4
2021/11/06 11:13:04,カフェ,8000325,抹茶 0円,0,,4
2021/11/06 11:17:14,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 11:17:14,カフェ,8000325,抹茶 0円,0,,1
2021/11/06 11:28:24,入場料,8000181,入場料600円,600,,2
2021/11/06 11:41:16,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,6
2021/11/06 11:41:23,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 11:41:23,カフェ,8000331,干菓子2種 0円,0,,1
2021/11/06 11:41:23,カフェ,8000325,抹茶 0円,0,,2
2021/11/06 11:41:52,物販,8000093,Bポストカードセット(写真no.1〜5）,600,168,1
2021/11/06 11:47:36,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 11:47:36,カフェ,8000325,抹茶 0円,0,,1
2021/11/06 11:49:01,入場料,8000181,入場料600円,600,,2
2021/11/06 11:51:26,入場料,8000181,入場料600円,600,,1
2021/11/06 12:22:08,入場料,8000181,入場料600円,600,,4
2021/11/06 12:24:30,カフェ,8000362,ロシアケーキ  0円,0,,2
2021/11/06 12:24:30,カフェ,8000325,抹茶 0円,0,,2
2021/11/06 12:24:39,カフェ,8000361,どら焼き  0円,0,,2
2021/11/06 12:24:39,カフェ,8000325,抹茶 0円,0,,2
2021/11/06 12:27:47,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 12:27:47,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/06 12:27:47,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/11/06 12:27:47,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/06 12:30:39,カフェ,8000324,喫茶 800円,800,,1
2021/11/06 12:30:39,入場料,8000181,入場料600円,600,,1
2021/11/06 12:30:39,イベント,8000319,予約制入場手数料,200,,1
2021/11/06 12:35:12,カフェ,8000427,白桃ジュース,0,,1
2021/11/06 12:35:12,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/11/06 12:59:04,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 12:59:04,カフェ,8000324,喫茶 800円,800,,1
2021/11/06 12:59:04,カフェ,8000325,抹茶 0円,0,,1
2021/11/06 12:59:04,イベント,8000319,予約制入場手数料,200,,1
2021/11/06 13:02:00,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/06 13:02:00,カフェ,8000333,ピスタチオ 0円,0,,1
2021/11/06 13:04:14,カフェ,8000324,喫茶 800円,800,,3
2021/11/06 13:04:14,入場料,8000184,減免0円　敬老,0,,1
2021/11/06 13:04:14,入場料,8000181,入場料600円,600,,2
2021/11/06 13:04:14,イベント,8000319,予約制入場手数料,200,,3
2021/11/06 13:07:35,カフェ,8000324,喫茶 800円,800,,2
2021/11/06 13:07:35,入場料,8000181,入場料600円,600,,2
2021/11/06 13:07:35,イベント,8000319,予約制入場手数料,200,,2
2021/11/06 13:10:10,入場料,8000181,入場料600円,600,,2
2021/11/06 13:13:35,茶道,8000299,茶の湯サロン体験,1500,,1
2021/11/06 13:13:35,入場料,8000181,入場料600円,600,,1
2021/11/06 13:21:27,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/06 13:21:27,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 13:21:27,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/11/06 13:21:27,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/06 13:23:01,入場料,8000181,入場料600円,600,,2
2021/11/06 13:23:07,入場料,8000181,入場料600円,600,,1
2021/11/06 13:23:13,入場料,8000181,入場料600円,600,,1
2021/11/06 13:23:19,入場料,8000181,入場料600円,600,,2
2021/11/06 13:23:26,入場料,8000181,入場料600円,600,,2
2021/11/06 13:23:47,入場料,8000184,減免0円　敬老,0,,2
2021/11/06 13:34:51,カフェ,8000361,どら焼き  0円,0,,2
2021/11/06 13:34:51,カフェ,8000363,ほうじ茶 0円,0,,2
2021/11/06 13:34:51,カフェ,8000331,干菓子2種 0円,0,,1
2021/11/06 13:34:51,カフェ,8000325,抹茶 0円,0,,1
2021/11/06 13:42:24,入場料,8000181,入場料600円,600,,2
2021/11/06 13:45:59,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 13:45:59,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/06 13:45:59,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/06 13:45:59,カフェ,8000325,抹茶 0円,0,,1
2021/11/06 14:00:55,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/06 14:00:55,カフェ,8000333,ピスタチオ 0円,0,,1
2021/11/06 14:14:22,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2021/11/06 14:14:22,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/06 14:14:22,カフェ,8000362,ロシアケーキ  0円,0,,2
2021/11/06 14:20:48,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 14:20:48,カフェ,8000325,抹茶 0円,0,,1
2021/11/06 14:29:16,カフェ,8000361,どら焼き  0円,0,,2
2021/11/06 14:29:16,カフェ,8000325,抹茶 0円,0,,2
2021/11/06 14:35:24,カフェ,8000324,喫茶 800円,800,,1
2021/11/06 14:35:24,入場料,8000181,入場料600円,600,,1
2021/11/06 14:35:24,イベント,8000319,予約制入場手数料,200,,1
2021/11/06 14:36:23,カフェ,8000327,クラフトビール 0円,0,,2
2021/11/06 14:36:23,カフェ,8000333,ピスタチオ 0円,0,,2
2021/11/06 14:38:31,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 14:38:31,カフェ,8000325,抹茶 0円,0,,2
2021/11/06 14:38:31,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/11/06 14:41:36,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 14:41:36,カフェ,8000325,抹茶 0円,0,,1
2021/11/06 14:43:19,カフェ,8000324,喫茶 800円,800,,1
2021/11/06 14:43:19,入場料,8000182,入場料500円,500,,1
2021/11/06 14:43:19,イベント,8000319,予約制入場手数料,200,,1
2021/11/06 14:44:08,カフェ,8000361,どら焼き  0円,0,,2
2021/11/06 14:44:08,カフェ,8000325,抹茶 0円,0,,2
2021/11/06 14:46:21,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/06 14:46:21,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 14:46:21,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/06 14:46:21,カフェ,8000325,抹茶 0円,0,,1
2021/11/06 14:46:33,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 14:46:33,カフェ,8000325,抹茶 0円,0,,2
2021/11/06 14:46:33,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/11/06 14:47:58,入場料,8000181,入場料600円,600,,3
2021/11/06 14:59:35,入場料,8000182,入場料500円,500,,1
2021/11/06 15:14:31,入場料,8000184,減免0円　敬老,0,,1
2021/11/06 15:14:31,入場料,8000181,入場料600円,600,,1
2021/11/06 15:18:24,茶道,8000301,茶道教室月謝,10000,,1
2021/11/06 15:18:24,茶道,8000307,年会費（後期）,5000,,1
2021/11/06 15:23:25,茶道,8000303,懐中物レンタル,500,,1
2021/11/06 15:23:25,茶道,8000299,茶の湯サロン体験,1500,,1
2021/11/06 15:23:25,入場料,8000183,入場料100円,100,,1
2021/11/06 15:23:25,入場料,8000181,入場料600円,600,,1
2021/11/06 15:25:30,カフェ,8000361,どら焼き  0円,0,,1
2021/11/06 15:25:30,カフェ,8000331,干菓子2種 0円,0,,1
2021/11/06 15:25:30,カフェ,8000325,抹茶 0円,0,,2
2021/11/06 15:29:48,物販,8000093,Bポストカードセット(写真no.1〜5）,600,168,1
2021/11/06 15:31:45,カフェ,8000331,干菓子2種 0円,0,,1
2021/11/06 15:31:45,カフェ,8000325,抹茶 0円,0,,1
2021/11/06 15:37:05,カフェ,8000327,クラフトビール 0円,0,,2
2021/11/06 15:37:05,カフェ,8000361,どら焼き  0円,0,,2
