年月日,曜日,天候,入場者数(600円),入場者数(500円),入場者数(410円),入場者数(310円),入場者数(100円),入場者数(0円),入場者数(合計),英語,中国語,その他外国語,茶室利用者数(午前),茶室利用者数(午後),茶室利用者数(終日),茶室利用者数(合計),２階利用者数(午前),２階利用者数(午後),２階利用者数(終日),２階利用者数(合計),備考
2017/6/23,金,晴れ,,,83,0,2,42, 127 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/6/24,土,晴れ,,,166,0,2,12, 180 ,-,-,-,0,0,1,1, 0 , 1 , 0 , 1 ,
2017/6/25,日,曇り・雨,,,114,0,3,6, 123 ,-,-,-,0,0,1,1, 1 , 0 , 0 , 1 ,
2017/6/26,月,曇り,,,67,0,1,4, 72 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/6/27,火,曇り,,,84,7,0,3, 94 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/6/28,水,雨,,,64,0,0,4, 68 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/29,木,曇り・雨,,,69,2,0,20, 91 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/30,金,,,,79,0,1,0, 80 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/1,土,曇りのち雨,,,125,1,0,7, 133 ,-,-,-,0,0,1,1, 0 , 0 , 0 , 0 ,
2017/7/2,日,曇りのち雨,,,92,3,1,6, 102 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/7/3,月,曇り,,,69,0,1,3, 73 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/7/4,火,雨,,,63,2,2,6, 73 ,-,-,-,1,0,0,1, 0 , 1 , 0 , 1 ,
2017/7/5,水,雨,,,45,9,0,9, 63 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/6,木,晴れのち曇り,,,102,0,3,12, 117 ,-,-,-,0,1,0,1, 0 , 0 , 1 , 1 ,
2017/7/7,金,曇り・雨,,,71,1,0,4, 76 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/7/8,土,曇り・雨,,,130,6,4,8, 148 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/7/9,日,曇り・雨,,,107,0,0,3, 110 ,-,-,-,0,0,0,0,0, 0 , 1 , 1 ,
2017/7/10,月,曇り,,,39,1,0,3, 43 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/11,火,晴れ,,,55,0,0,3, 58 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/7/12,水,晴れ,,,42,2,0,4, 48 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/13,木,晴れ,,,58,0,0,3, 61 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/14,金,晴れ・曇り,,,89,2,0,3, 94 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/15,土,晴れ,,,173,5,0,15, 193 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/7/16,日,曇り,,,169,11,3,8, 191 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/17,月,曇り,,,142,10,0,9, 161 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/18,火,曇り,,,112,2,0,17, 131 ,-,-,-,1,0,0,1, 0 , 1 , 0 , 1 ,
2017/7/19,水,晴れ,,,59,1,2,6, 68 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/20,木,晴れ,,,61,3,0,2, 66 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/21,金,晴れ,,,70,1,0,5, 76 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/7/22,土,晴れ,,,143,2,1,7, 153 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/23,日,曇り,,,109,6,1,8, 124 ,-,-,-,0,0,1,1, 0 , 1 , 0 , 1 ,
2017/7/24,月,曇り,,,62,1,0,7, 70 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/7/25,火,曇り,,,92,3,0,8, 103 ,-,-,-,1,0,0,1, 0 , 1 , 0 , 1 ,
2017/7/26,水,晴れ,,,97,0,0,7, 104 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/27,木,晴れ,,,67,0,0,2, 69 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/28,金,曇り・晴れ,,,60,0,0,3, 63 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/7/29,土,曇り,,,103,2,0,5, 110 ,-,-,-,0,1,0,1, 0 , 0 , 1 , 1 ,
2017/7/30,日,曇り,,,219,2,0,6, 227 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/7/31,月,曇りのち雨,,,54,0,0,2, 56 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/1,火,,,,90,0,3,1, 94 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/2,水,曇り,,,74,7,0,3, 84 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/3,木,曇り,,,43,1,0,11, 55 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/4,金,晴れ,,,79,1,1,1, 82 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2017/8/5,土,曇り,,,154,7,2,8, 171 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2017/8/6,日,晴れ,,,150,3,1,2, 156 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/7,月,大雨,,,14,0,0,0, 14 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,暴風警報のため早期閉場
2017/8/8,火,晴れ,,,65,0,0,6, 71 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/9,水,晴れ,,,114,0,1,5, 120 ,-,-,-,0,0,0,0,0, 0 , 0 , 0 ,
2017/8/10,木,曇り,,,84,0,0,5, 89 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/11,金,晴れ,,,142,1,1,14, 158 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/12,土,晴れ,,,121,9,1,2, 133 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/13,日,晴れ,,,144,12,20,6, 182 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/14,月,晴れ,,,194,5,0,11, 210 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/8/15,火,曇りのち雨,,,123,5,2,6, 136 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/16,水,曇り,,,137,12,1,11, 161 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/17,木,晴れ,,,113,7,0,6, 126 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/18,金,雨・晴れ,,,84,5,1,2, 92 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/19,土,晴れ,,,113,8,0,7, 128 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/20,日,晴れ,,,117,5,0,10, 132 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/21,月,晴れ,,,86,3,3,2, 94 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/22,火,晴れ,,,53,0,1,5, 59 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/23,水,曇り,,,78,0,2,4, 84 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/24,木,晴れ,,,52,0,0,2, 54 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/25,金,曇り,,,79,2,1,67, 149 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/26,土,晴れ,,,216,1,2,11, 230 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2017/8/27,日,晴れ,,,171,13,1,9, 194 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/28,月,晴れ,,,106,2,0,3, 111 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/8/29,火,晴れ,,,47,9,0,4, 60 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/8/30,水,晴れ,,,76,0,1,5, 82 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/8/31,木,晴れ,,,62,2,1,30, 95 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/9/1,金,晴れ,,,106,2,0,5, 113 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/9/2,土,晴れ,,,133,5,1,3, 142 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/9/3,日,晴れ,,,164,6,0,8, 178 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/9/4,月,晴れ,,,75,1,0,4, 80 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/9/5,火,晴れのち雨,,,84,0,1,3, 88 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/9/6,水,曇り,,,76,4,0,3, 83 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/9/7,木,雨,,,57,20,2,8, 87 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/9/8,金,晴れ,,,109,22,1,7, 139 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/9/9,土,晴れ,,,150,23,1,3, 177 ,-,-,-,0,0,0,0,0, 0 , 0 , 0 ,
2017/9/10,日,晴れ,,,179,24,0,18, 221 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/9/11,月,曇り,,,93,12,0,2, 107 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/9/12,火,雨,,,123,2,1,2, 128 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/9/13,水,晴れ,,,122,5,0,3, 130 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/9/14,木,晴れ,,,166,4,1,5, 176 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/9/15,金,晴れ・曇り,,,94,11,2,5, 112 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/9/16,土,雨,,,128,31,1,6, 166 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/9/17,日,暴風警報,,,32,9,0,1, 42 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,暴風警報のため早期閉場
2017/9/18,月,晴れ,,,191,30,1,13, 235 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/9/19,火,晴れ,,,120,4,4,4, 132 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/9/20,水,曇り,,,125,8,2,4, 139 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/9/21,木,晴れ,,,82,3,1,1, 87 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/9/22,金,晴れ,,,98,4,1,32, 135 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/9/23,土,晴れ,,,279,12,0,14, 305 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/9/24,日,晴れ,,,180,10,0,6, 196 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/9/25,月,晴れ,,,112,2,0,6, 120 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/9/26,火,晴れ,,,127,3,0,12, 142 ,-,-,-,1,0,0,1, 1 , 0 , 0 , 1 ,
2017/9/27,水,晴れ,,,126,2,0,6, 134 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/9/28,木,晴れ,,,86,2,0,1, 89 ,-,-,-,0,1,0,1, 0 , 0 , 1 , 1 ,
2017/9/29,金,晴れ,,,96,2,4,26, 128 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/9/30,土,晴れ,,,261,12,1,12, 286 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2017/10/1,日,晴れ,,,175,8,0,13, 196 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/10/2,月,雨,,,116,6,0,2, 124 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/10/3,火,曇り,,,81,1,0,4, 86 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/10/4,水,晴れ,,,126,6,1,18, 151 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/10/5,木,晴れ,,,125,6,0,11, 142 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/10/6,金,雨,,,62,1,0,3, 66 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/10/7,土,雨,,,206,2,2,2, 212 ,-,-,-,0,0,1,1, 0 , 1 , 0 , 1 ,
2017/10/8,日,晴れ,,,270,10,5,11, 296 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/10/9,月,晴れ,,,204,6,1,13, 224 ,-,-,-,0,0,0,0,1, 0 , 0 , 1 ,
2017/10/10,火,晴れ,,,131,3,3,5, 142 ,-,-,-,1,0,0,1, 1 , 1 , 0 , 2 ,
2017/10/11,水,晴れ,,,127,10,0,27, 164 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/10/12,木,曇り,,,78,0,0,4, 82 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/10/13,金,雨・曇り,,,87,2,1,3, 93 ,-,-,-,0,1,0,1, 0 , 0 , 0 , 0 ,
2017/10/14,土,曇り,,,207,0,14,6, 227 ,-,-,-,0,0,1,1, 1 , 1 , 0 , 2 ,
2017/10/15,日,雨,,,107,3,0,1, 111 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/10/16,月,雨,,,112,1,0,6, 119 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/10/17,火,雨のち曇り,,,237,0,0,8, 245 ,-,-,-,1,0,0,1, 0 , 1 , 0 , 1 ,
2017/10/18,水,曇り,,,144,3,0,9, 156 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2017/10/19,木,雨,,,132,0,0,10, 142 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/10/20,金,雨のち曇り,,,126,22,0,7, 155 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/10/21,土,雨,,,147,11,1,8, 167 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2017/10/22,日,雨,,,123,1,0,0, 124 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/10/23,月,曇り,,,90,0,0,28, 118 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/10/24,火,曇り,,,123,3,1,16, 143 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/10/25,水,曇り,,,144,1,1,26, 172 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/10/26,木,晴れ,,,104,4,1,15, 124 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/10/27,金,晴れ,,,214,2,1,10, 227 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/10/28,土,雨,,,145,0,61,1, 207 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/10/29,日,雨,,,87,3,0,32, 122 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2017/10/30,月,晴れ,,,143,4,3,7, 157 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/10/31,火,晴れ,,,121,12,1,18, 152 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/11/1,水,晴れ,,,0,0,0,174, 174 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/11/2,木,晴れ,,,152,4,2,13, 171 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/11/3,金,晴れ,,,327,5,0,21, 353 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/11/4,土,曇り,,,298,4,31,21, 354 ,-,-,-,0,1,0,1, 1 , 1 , 0 , 2 ,
2017/11/5,日,晴れ,,,323,8,2,13, 346 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2017/11/6,月,晴れ,,,149,8,0,15, 172 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/11/7,火,晴れ,,,157,1,0,12, 170 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/11/8,水,雨,,,102,1,0,5, 108 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/11/9,木,晴れ,,,117,5,2,11, 135 ,-,-,-,0,0,0,0,0, 1 , 0 , 1 ,
2017/11/10,金,晴れ,,,178,6,9,7, 200 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/11/11,土,曇り,,,249,5,9,20, 283 ,-,-,-,0,0,1,1, 0 , 1 , 0 , 1 ,
2017/11/12,日,晴れ,,,339,13,1,22, 375 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2017/11/13,月,晴れ,,,181,7,1,8, 197 ,-,-,-,0,1,0,1, 0 , 0 , 0 , 0 ,
2017/11/14,火,雨,,,143,4,0,6, 153 ,-,-,-,1,0,0,1, 0 , 1 , 0 , 1 ,
2017/11/15,水,晴れ,,,0,0,0,550, 550 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/11/16,木,晴れ,,,364,5,1,30, 400 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/11/17,金,晴れ,,,363,7,5,28, 403 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/11/18,土,雨のち曇り,,,371,12,3,11, 397 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/11/19,日,曇り,,,692,10,9,52, 763 ,-,-,-,1,1,0,2, 0 , 0 , 1 , 1 ,
2017/11/20,月,曇り,,,502,2,1,27, 532 ,-,-,-,1,1,0,2, 1 , 1 , 0 , 2 ,
2017/11/21,火,曇り,,,527,18,8,59, 612 ,-,-,-,1,0,0,1, 1 , 1 , 0 , 2 ,
2017/11/22,水,曇り,,,485,8,2,23, 518 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/11/23,木,晴れ,,,773,36,3,34, 846 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2017/11/24,金,晴れ,,,521,13,1,33, 568 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/11/25,土,晴れ,,,807,24,0,40, 871 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2017/11/26,日,晴れ,,,653,35,4,29, 721 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/11/27,月,晴れ,,,495,3,1,18, 517 ,-,-,-,0,0,1,1, 1 , 1 , 0 , 2 ,
2017/11/28,火,晴れ,,,430,10,4,37, 481 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/11/29,水,晴れ,,,376,5,0,19, 400 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/11/30,木,晴れ,,,265,13,1,15, 294 ,-,-,-,0,1,0,1, 1 , 1 , 0 , 2 ,
2017/12/1,金,晴れ,,,349,9,2,9, 369 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/12/2,土,晴れ,,,488,18,1,17, 524 ,-,-,-,0,0,1,1, 1 , 1 , 0 , 2 ,
2017/12/3,日,晴れ,,,359,16,1,34, 410 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2017/12/4,月,曇りのち雨,,,198,7,0,32, 237 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/12/5,火,晴れ,,,113,9,3,12, 137 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/12/6,水,晴れ,,,165,3,0,9, 177 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/12/7,木,晴れ,,,127,0,0,21, 148 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/12/8,金,曇りのち雨,,,157,6,0,4, 167 ,-,-,-,0,0,1,1, 1 , 0 , 0 , 1 ,
2017/12/9,土,曇り,,,214,3,0,9, 226 ,-,-,-,0,0,1,1,0, 0 , 1 , 1 ,
2017/12/10,日,晴れ,,,177,8,0,14, 199 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/12/11,月,晴れ,,,94,2,0,8, 104 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/12/12,火,晴れ,,,97,3,0,10, 110 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/12/13,水,曇り,,,58,5,0,6, 69 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/12/14,木,晴れ時々雪,,,38,0,0,10, 48 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/12/15,金,晴れ,,,83,3,0,9, 95 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/12/16,土,晴れ,,,200,14,2,11, 227 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/12/17,日,晴れ,,,211,4,0,6, 221 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2017/12/18,月,晴れ,,,117,0,1,10, 128 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/12/19,火,晴れ,,,44,0,2,0, 46 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/12/20,水,晴れ,,,70,0,7,2, 79 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/12/21,木,晴れ,,,29,2,0,4, 35 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/12/22,金,晴れ,,,70,2,0,5, 77 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/12/23,土,晴れ,,,134,4,0,6, 144 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/12/24,日,曇りのち雨,,,107,2,0,9, 118 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/12/25,月,曇りときどき雨,,,63,0,0,1, 64 ,-,-,-,1,0,0,1, 1 , 0 , 0 , 1 ,
2017/12/26,火,曇りときどき雨,,,55,4,0,1, 60 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/12/27,水,雪ときどき曇り,,,65,0,0,1, 66 ,-,-,-,0,1,0,1, 0 , 0 , 0 , 0 ,
2017/12/28,木,曇り,,,85,1,1,2, 89 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/12/29,金,,,,,,,, 0 ,-,-,-,,,,0,,,, 0 ,休場
2017/12/30,土,,,,,,,, 0 ,-,-,-,,,,0,,,, 0 ,休場
2017/12/31,日,,,,,,,, 0 ,-,-,-,,,,0,,,, 0 ,休場
2018/1/1,月,晴れ,,,206,7,0,6, 219 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2018/1/2,火,晴れ,,,138,5,0,6, 149 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/3,水,晴れ,,,163,4,1,8, 176 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/4,木,曇り,,,103,2,0,2, 107 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/5,金,曇り,,,88,1,2,2, 93 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2018/1/6,土,曇り,,,98,5,0,5, 108 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/7,日,晴れ,,,139,11,0,18, 168 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2018/1/8,月,雨,,,38,1,1,1, 41 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2018/1/9,火,曇り時々雨,,,16,2,0,0, 18 ,-,-,-,0,0,0,0,0, 0 , 0 , 0 ,
2018/1/10,水,曇り,,,38,2,0,2, 42 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/11,木,晴れ,,,50,0,0,5, 55 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/12,金,晴れ,,,35,0,1,5, 41 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/13,土,晴れ,,,69,0,2,11, 82 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2018/1/14,日,雪,,,79,4,0,9, 92 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2018/1/15,月,晴れ,,,23,0,0,2, 25 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/16,火,晴れ,,,53,1,0,7, 61 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/17,水,雨,,,64,1,2,0, 67 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/18,木,晴れ,,,49,2,0,4, 55 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2018/1/19,金,曇りのち晴れ,,,65,4,1,7, 77 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/20,土,晴れ,,,134,4,15,16, 169 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2018/1/21,日,晴れ,,,105,2,0,6, 113 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/22,月,曇りのち雪,,,47,1,0,1, 49 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/23,火,雨のち曇り,,,36,4,0,3, 43 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/24,水,晴れ,,,30,0,0,21, 51 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/25,木,晴れのち雪,,,52,4,0,11, 67 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/26,金,晴れ時々雪,,,78,2,2,5, 87 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2018/1/27,土,雪,,,113,9,10,2, 134 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2018/1/28,日,曇りのち雪,,,121,0,0,5, 126 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2018/1/29,月,曇り,,,68,0,1,23, 92 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2018/1/30,火,曇り,,,32,0,0,5, 37 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/1/31,水,曇り,,,79,2,0,4, 85 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/2/1,木,雨,,,19,0,0,2, 21 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2018/2/2,金,晴れ,,,44,0,1,4, 49 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2018/2/3,土,晴れ,,,100,0,0,14, 114 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2018/2/4,日,晴れ,,,148,2,0,20, 170 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
